chr,bin_index,bin_start,bin_end,CTCF,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K9ac,H4K20me1,gc_content,mfe_kcal,tm_celsius,Normalized efficacy
chr21,85254,17050801,17051000,0,0,0,0,0,0,0,0,0,,,,
chr21,85255,17051001,17051200,0,0,0,0,0,0,0,0,0,,,,
chr21,85256,17051201,17051400,0,0,0,0,0,0,0,0,0,,,,
chr21,85257,17051401,17051600,0,0,0,0,0,0,0,0,0,,,,
chr21,85258,17051601,17051800,0,0,0,0,0,0,0,0,0,,,,
chr21,85259,17051801,17052000,0,0,0,0,0,0,0,0,0,,,,
chr21,85260,17052001,17052200,1,0,0,0,0,0,0,0,0,,,,
chr21,85261,17052201,17052400,0,0,0,0,0,0,0,0,0,,,,
chr21,85262,17052401,17052600,0,0,0,0,0,0,0,0,0,,,,
chr21,85263,17052601,17052800,0,0,0,0,0,0,0,0,0,,,,
chr21,85264,17052801,17053000,0,0,0,0,0,0,0,0,0,,,,
chr21,85265,17053001,17053200,0,0,0,0,0,0,0,0,0,,,,
chr21,85266,17053201,17053400,0,0,0,0,0,0,0,0,0,,,,
chr21,85267,17053401,17053600,0,0,0,0,0,0,0,0,0,,,,
chr21,85268,17053601,17053800,0,0,0,0,0,0,0,0,0,,,,
chr21,85269,17053801,17054000,0,0,0,0,0,0,0,0,0,,,,
chr21,85270,17054001,17054200,0,0,0,0,0,0,0,0,0,,,,
chr21,85271,17054201,17054400,0,0,0,0,0,0,0,0,0,,,,
chr21,85272,17054401,17054600,0,1,0,0,0,0,0,0,0,,,,
chr21,85273,17054601,17054800,0,1,0,0,1,1,0,0,0,,,,
chr21,85274,17054801,17055000,0,1,0,0,1,0,0,0,0,,,,
chr21,85275,17055001,17055200,0,1,0,0,1,1,0,0,0,,,,
chr21,85276,17055201,17055400,0,0,0,0,0,0,0,0,0,,,,
chr21,85277,17055401,17055600,0,0,0,0,0,0,0,0,0,,,,
chr21,85278,17055601,17055800,0,0,0,0,0,0,0,0,0,,,,
chr21,85279,17055801,17056000,0,0,0,0,0,0,0,0,0,,,,
chr21,85280,17056001,17056200,0,0,0,0,0,0,0,0,0,,,,
chr21,85281,17056201,17056400,0,0,0,0,0,0,0,0,1,,,,
chr21,85282,17056401,17056600,0,0,0,0,0,0,0,0,0,,,,
chr21,85283,17056601,17056800,0,0,0,0,0,0,0,0,0,,,,
chr21,85284,17056801,17057000,0,0,0,0,0,0,0,0,0,,,,
chr21,85285,17057001,17057200,0,0,0,0,0,0,0,0,0,,,,
chr21,85286,17057201,17057400,0,0,0,0,0,0,0,0,0,,,,
chr21,85287,17057401,17057600,0,0,0,0,0,0,0,0,0,,,,
chr21,85288,17057601,17057800,0,0,0,0,0,0,0,0,0,,,,
chr21,85289,17057801,17058000,0,0,0,0,0,0,0,0,0,,,,
chr21,85290,17058001,17058200,0,0,0,0,0,0,0,0,0,,,,
chr21,85291,17058201,17058400,0,0,0,0,0,0,0,0,0,,,,
chr21,85292,17058401,17058600,0,0,0,0,0,0,0,0,0,,,,
chr21,85293,17058601,17058800,0,0,0,0,0,0,0,0,0,,,,
chr21,85294,17058801,17059000,0,0,0,0,0,0,0,0,1,,,,
chr21,85295,17059001,17059200,0,0,0,0,0,0,0,0,0,,,,
chr21,85296,17059201,17059400,0,0,0,0,0,0,0,0,0,,,,
chr21,85297,17059401,17059600,0,0,0,0,0,0,0,0,0,,,,
chr21,85298,17059601,17059800,0,0,0,0,0,0,0,0,0,,,,
chr21,85299,17059801,17060000,0,0,0,0,0,0,0,0,0,,,,
chr21,85300,17060001,17060200,0,0,0,0,0,0,0,0,0,,,,
chr21,85301,17060201,17060400,0,0,0,0,0,0,0,0,0,,,,
chr21,85302,17060401,17060600,0,0,0,0,0,0,0,0,0,,,,
chr21,85303,17060601,17060800,0,0,0,0,0,0,0,0,0,,,,
chr21,85304,17060801,17061000,0,0,0,0,0,1,0,0,0,,,,
chr21,85305,17061001,17061200,0,0,0,0,0,1,0,0,0,,,,
chr21,85306,17061201,17061400,0,0,0,0,0,1,0,0,0,,,,
chr21,85307,17061401,17061600,0,0,0,0,0,1,0,0,0,,,,
chr21,85308,17061601,17061800,0,0,0,0,0,1,0,0,0,,,,
chr21,85309,17061801,17062000,0,0,0,0,0,0,0,0,0,,,,
chr21,85310,17062001,17062200,0,0,0,0,0,0,0,0,0,,,,
chr21,85311,17062201,17062400,0,0,0,0,0,0,0,0,0,,,,
chr21,85312,17062401,17062600,0,0,0,0,0,0,0,0,0,,,,
chr21,85313,17062601,17062800,0,0,0,0,0,0,0,0,0,,,,
chr21,85314,17062801,17063000,0,0,0,0,0,0,0,0,1,,,,
chr21,85315,17063001,17063200,0,0,0,0,0,0,0,0,0,,,,
chr21,85316,17063201,17063400,0,0,0,0,0,0,0,0,0,,,,
chr21,85317,17063401,17063600,0,0,0,0,0,0,0,0,0,,,,
chr21,85318,17063601,17063800,0,0,0,0,0,0,0,0,0,,,,
chr21,85319,17063801,17064000,0,0,0,0,0,0,0,0,0,,,,
chr21,85320,17064001,17064200,0,0,0,0,0,0,0,0,0,,,,
chr21,85321,17064201,17064400,0,0,0,0,0,0,0,0,0,,,,
chr21,85322,17064401,17064600,0,0,0,0,0,0,0,0,0,,,,
chr21,85323,17064601,17064800,0,0,0,0,0,0,0,0,0,,,,
chr21,85324,17064801,17065000,0,0,0,0,0,0,0,0,0,,,,
chr21,85325,17065001,17065200,0,0,0,0,0,0,0,0,0,,,,
chr21,85326,17065201,17065400,0,0,0,0,0,0,0,0,0,,,,
chr21,85327,17065401,17065600,0,0,0,0,0,0,0,0,0,,,,
chr21,85328,17065601,17065800,0,0,0,0,0,0,0,0,0,,,,
chr21,85329,17065801,17066000,0,0,0,0,0,0,0,0,0,,,,
chr21,85330,17066001,17066200,0,0,0,0,0,0,0,0,0,,,,
chr21,85331,17066201,17066400,0,0,0,0,0,0,0,0,0,,,,
chr21,85332,17066401,17066600,0,0,0,0,0,0,0,0,1,,,,
chr21,85333,17066601,17066800,0,0,0,0,0,0,0,0,0,,,,
chr21,85334,17066801,17067000,0,0,0,0,0,0,0,0,0,,,,
chr21,85335,17067001,17067200,0,0,0,0,0,0,0,0,0,,,,
chr21,85336,17067201,17067400,0,0,1,0,0,0,0,0,0,,,,
chr21,85337,17067401,17067600,0,0,0,0,0,0,0,0,0,,,,
chr21,85338,17067601,17067800,0,0,0,0,0,0,0,0,0,,,,
chr21,85339,17067801,17068000,0,0,0,0,0,0,0,0,0,,,,
chr21,85340,17068001,17068200,0,0,0,0,0,0,0,0,0,,,,
chr21,85341,17068201,17068400,0,0,0,0,0,0,0,0,0,,,,
chr21,85342,17068401,17068600,0,0,0,0,0,0,0,0,0,,,,
chr21,85343,17068601,17068800,0,0,0,0,0,0,0,0,0,,,,
chr21,85344,17068801,17069000,0,0,0,0,0,0,0,0,0,,,,
chr21,85345,17069001,17069200,0,0,0,0,0,0,0,0,0,,,,
chr21,85346,17069201,17069400,0,0,0,0,0,0,0,0,0,,,,
chr21,85347,17069401,17069600,0,0,0,0,0,0,0,0,0,,,,
chr21,85348,17069601,17069800,0,0,0,0,0,0,0,0,0,,,,
chr21,85349,17069801,17070000,0,0,0,0,0,0,0,0,0,,,,
chr21,85350,17070001,17070200,0,0,0,0,0,0,0,0,0,,,,
chr21,85351,17070201,17070400,0,0,0,0,0,0,0,0,0,,,,
chr21,85352,17070401,17070600,0,0,0,0,0,0,0,0,0,,,,
chr21,85353,17070601,17070800,0,0,0,0,0,0,0,0,0,,,,
chr21,85354,17070801,17071000,0,0,0,0,0,0,0,0,0,,,,
chr21,85355,17071001,17071200,0,0,0,0,0,0,0,0,0,,,,
chr21,85356,17071201,17071400,0,0,0,0,0,0,0,0,0,,,,
chr21,85357,17071401,17071600,0,0,0,0,0,0,0,0,0,,,,
chr21,85358,17071601,17071800,0,0,0,0,0,0,0,0,0,,,,
chr21,85359,17071801,17072000,0,0,0,0,0,0,0,0,0,,,,
chr21,85360,17072001,17072200,0,0,0,0,0,0,0,0,0,,,,
chr21,85361,17072201,17072400,0,0,0,0,0,0,0,0,0,,,,
chr21,85362,17072401,17072600,0,0,0,0,0,0,0,0,0,,,,
chr21,85363,17072601,17072800,0,0,0,0,0,0,0,0,0,,,,
chr21,85364,17072801,17073000,0,0,0,0,0,0,0,0,0,,,,
chr21,85365,17073001,17073200,0,0,0,0,0,0,0,0,0,,,,
chr21,85366,17073201,17073400,0,0,0,0,0,0,0,0,0,,,,
chr21,85367,17073401,17073600,0,0,0,0,0,0,0,0,0,,,,
chr21,85368,17073601,17073800,0,0,0,0,0,0,0,0,0,,,,
chr21,85369,17073801,17074000,0,0,0,0,0,0,0,0,0,,,,
chr21,85370,17074001,17074200,0,0,0,0,0,0,0,0,0,,,,
chr21,85371,17074201,17074400,0,0,0,0,0,0,0,0,0,,,,
chr21,85372,17074401,17074600,0,0,0,0,0,0,0,0,0,,,,
chr21,85373,17074601,17074800,0,0,0,0,0,0,0,0,1,,,,
chr21,85374,17074801,17075000,0,0,0,0,0,0,0,0,0,,,,
chr21,85375,17075001,17075200,0,0,0,0,0,0,0,0,0,,,,
chr21,85376,17075201,17075400,0,0,0,0,0,0,0,0,0,,,,
chr21,85377,17075401,17075600,0,0,0,0,0,0,0,0,0,,,,
chr21,85378,17075601,17075800,0,0,0,0,0,0,0,0,0,,,,
chr21,85379,17075801,17076000,0,0,0,0,0,0,0,0,0,,,,
chr21,85380,17076001,17076200,0,0,0,0,0,0,0,0,0,,,,
chr21,85381,17076201,17076400,0,0,0,0,0,0,0,0,0,,,,
chr21,85382,17076401,17076600,0,0,0,0,0,0,0,0,0,,,,
chr21,85383,17076601,17076800,0,0,0,0,0,0,0,0,0,,,,
chr21,85384,17076801,17077000,0,0,0,0,0,0,0,0,0,,,,
chr21,85385,17077001,17077200,0,0,0,0,0,0,0,0,0,,,,
chr21,85386,17077201,17077400,0,0,0,0,0,0,0,0,0,,,,
chr21,85387,17077401,17077600,0,0,0,0,0,0,0,0,0,,,,
chr21,85388,17077601,17077800,0,0,0,0,0,0,0,0,0,,,,
chr21,85389,17077801,17078000,0,0,0,0,0,0,0,0,0,,,,
chr21,85390,17078001,17078200,0,0,0,0,0,0,0,0,0,,,,
chr21,85391,17078201,17078400,0,0,0,0,0,0,0,0,0,,,,
chr21,85392,17078401,17078600,0,0,0,0,0,0,0,0,0,,,,
chr21,85393,17078601,17078800,0,0,0,0,0,0,0,0,0,,,,
chr21,85394,17078801,17079000,0,0,0,0,0,0,0,0,0,,,,
chr21,85395,17079001,17079200,0,0,0,0,0,0,0,0,0,,,,
chr21,85396,17079201,17079400,0,0,0,0,0,0,0,0,0,,,,
chr21,85397,17079401,17079600,0,0,0,0,0,0,0,0,0,,,,
chr21,85398,17079601,17079800,0,0,0,0,0,0,0,0,0,,,,
chr21,85399,17079801,17080000,0,0,0,0,0,0,0,0,0,,,,
chr21,85400,17080001,17080200,0,0,0,0,0,0,0,0,0,,,,
chr21,85401,17080201,17080400,0,0,0,0,0,0,0,0,0,,,,
chr21,85402,17080401,17080600,0,0,0,0,0,0,0,0,0,,,,
chr21,85403,17080601,17080800,0,0,0,0,0,0,0,0,0,,,,
chr21,85404,17080801,17081000,0,0,0,0,0,0,0,0,0,,,,
chr21,85405,17081001,17081200,0,0,0,0,0,0,0,0,0,,,,
chr21,85406,17081201,17081400,0,0,0,0,0,0,0,0,0,,,,
chr21,85407,17081401,17081600,0,0,0,0,0,0,0,0,0,,,,
chr21,85408,17081601,17081800,0,0,0,0,0,0,0,0,0,,,,
chr21,85409,17081801,17082000,0,0,0,0,0,0,0,0,0,,,,
chr21,85410,17082001,17082200,0,0,0,0,0,0,0,0,0,,,,
chr21,85411,17082201,17082400,0,0,0,0,0,0,0,0,0,,,,
chr21,85412,17082401,17082600,0,0,0,0,0,0,0,0,0,,,,
chr21,85413,17082601,17082800,0,0,0,0,0,0,0,0,0,,,,
chr21,85414,17082801,17083000,0,0,0,0,0,0,0,0,0,,,,
chr21,85415,17083001,17083200,0,0,0,0,0,0,0,0,0,,,,
chr21,85416,17083201,17083400,0,0,0,0,0,0,0,0,0,,,,
chr21,85417,17083401,17083600,0,0,0,0,0,0,0,0,0,,,,
chr21,85418,17083601,17083800,0,0,0,0,0,0,0,0,0,,,,
chr21,85419,17083801,17084000,0,0,0,0,0,0,0,0,0,,,,
chr21,85420,17084001,17084200,0,0,0,0,0,0,0,0,0,,,,
chr21,85421,17084201,17084400,0,0,0,0,0,0,0,0,0,,,,
chr21,85422,17084401,17084600,0,0,0,0,0,0,0,0,0,,,,
chr21,85423,17084601,17084800,0,0,0,0,0,0,0,0,0,,,,
chr21,85424,17084801,17085000,0,0,0,0,0,0,0,0,0,,,,
chr21,85425,17085001,17085200,0,0,0,0,0,0,0,0,0,,,,
chr21,85426,17085201,17085400,0,0,0,0,0,0,0,0,0,,,,
chr21,85427,17085401,17085600,0,0,0,0,0,0,0,0,0,,,,
chr21,85428,17085601,17085800,0,0,0,0,0,0,0,0,0,,,,
chr21,85429,17085801,17086000,0,0,0,0,0,0,0,0,0,,,,
chr21,85430,17086001,17086200,0,0,0,0,0,0,0,0,0,,,,
chr21,85431,17086201,17086400,0,0,0,0,0,0,0,0,0,,,,
chr21,85432,17086401,17086600,0,0,0,0,0,0,0,0,0,,,,
chr21,85433,17086601,17086800,0,0,0,0,0,0,0,0,0,,,,
chr21,85434,17086801,17087000,0,0,0,0,0,0,0,0,0,,,,
chr21,85435,17087001,17087200,0,0,0,0,0,0,0,0,0,,,,
chr21,85436,17087201,17087400,0,0,0,0,0,0,0,0,0,,,,
chr21,85437,17087401,17087600,0,0,0,0,0,0,0,0,0,,,,
chr21,85438,17087601,17087800,0,0,0,0,0,0,0,0,0,,,,
chr21,85439,17087801,17088000,0,0,0,0,0,0,0,0,0,,,,
chr21,85440,17088001,17088200,0,0,0,0,0,0,0,0,0,,,,
chr21,85441,17088201,17088400,0,0,0,0,0,0,0,0,0,,,,
chr21,85442,17088401,17088600,1,0,0,0,0,0,0,0,0,,,,
chr21,85443,17088601,17088800,0,0,0,0,0,0,0,0,0,,,,
chr21,85444,17088801,17089000,0,0,0,0,0,0,0,0,0,,,,
chr21,85445,17089001,17089200,0,0,0,0,0,0,0,0,0,,,,
chr21,85446,17089201,17089400,0,0,0,0,0,0,0,0,0,,,,
chr21,85447,17089401,17089600,0,0,0,0,0,0,0,0,0,,,,
chr21,85448,17089601,17089800,0,0,0,0,0,0,0,0,0,,,,
chr21,85449,17089801,17090000,0,0,0,0,0,0,0,0,0,,,,
chr21,85450,17090001,17090200,0,0,0,0,0,0,0,0,1,,,,
chr21,85451,17090201,17090400,0,0,0,0,0,0,0,0,0,,,,
chr21,85452,17090401,17090600,0,0,0,0,0,0,0,0,0,,,,
chr21,85453,17090601,17090800,0,0,0,0,0,0,0,0,0,,,,
chr21,85454,17090801,17091000,0,0,0,0,0,0,0,0,0,,,,
chr21,85455,17091001,17091200,0,0,0,0,0,0,0,0,0,,,,
chr21,85456,17091201,17091400,0,0,0,0,0,0,0,0,0,,,,
chr21,85457,17091401,17091600,0,0,0,0,0,0,0,0,0,,,,
chr21,85458,17091601,17091800,0,0,0,0,0,0,0,0,0,,,,
chr21,85459,17091801,17092000,0,0,0,0,0,0,0,0,0,,,,
chr21,85460,17092001,17092200,0,0,0,0,0,0,0,0,0,,,,
chr21,85461,17092201,17092400,0,0,0,0,0,0,0,0,0,,,,
chr21,85462,17092401,17092600,0,0,0,0,0,0,0,0,0,,,,
chr21,85463,17092601,17092800,0,0,0,0,0,0,0,0,0,,,,
chr21,85464,17092801,17093000,0,0,0,0,0,0,0,0,0,,,,
chr21,85465,17093001,17093200,0,0,0,0,0,0,0,0,0,,,,
chr21,85466,17093201,17093400,0,0,0,0,0,0,0,0,0,,,,
chr21,85467,17093401,17093600,0,0,0,0,0,0,0,0,0,,,,
chr21,85468,17093601,17093800,0,0,0,0,0,0,0,0,0,,,,
chr21,85469,17093801,17094000,0,0,0,0,0,0,0,0,0,,,,
chr21,85470,17094001,17094200,0,0,0,0,0,0,0,0,0,,,,
chr21,85471,17094201,17094400,0,0,0,0,0,0,0,0,0,,,,
chr21,85472,17094401,17094600,0,0,0,0,0,0,0,0,0,,,,
chr21,85473,17094601,17094800,0,0,0,0,0,0,0,0,0,,,,
chr21,85474,17094801,17095000,0,0,0,0,0,0,0,0,0,,,,
chr21,85475,17095001,17095200,0,0,0,0,0,0,0,0,0,,,,
chr21,85476,17095201,17095400,0,0,0,0,0,0,0,0,0,,,,
chr21,85477,17095401,17095600,0,0,0,0,0,0,0,0,0,,,,
chr21,85478,17095601,17095800,0,0,0,0,0,0,0,0,0,,,,
chr21,85479,17095801,17096000,0,0,0,0,0,0,0,0,0,,,,
chr21,85480,17096001,17096200,0,0,0,0,0,0,0,0,0,,,,
chr21,85481,17096201,17096400,0,0,0,0,0,0,0,0,0,,,,
chr21,85482,17096401,17096600,0,0,0,0,0,0,0,0,0,,,,
chr21,85483,17096601,17096800,0,0,0,0,0,0,0,0,0,,,,
chr21,85484,17096801,17097000,0,0,0,0,0,0,0,0,0,,,,
chr21,85485,17097001,17097200,0,0,0,0,0,0,0,0,0,,,,
chr21,85486,17097201,17097400,0,0,0,0,0,0,0,0,0,,,,
chr21,85487,17097401,17097600,0,0,0,0,0,0,0,0,0,,,,
chr21,85488,17097601,17097800,0,0,0,0,0,0,0,0,0,,,,
chr21,85489,17097801,17098000,0,0,0,0,0,0,0,0,0,,,,
chr21,85490,17098001,17098200,0,0,0,0,0,0,0,0,0,,,,
chr21,85491,17098201,17098400,0,0,0,0,0,0,0,0,0,,,,
chr21,85492,17098401,17098600,0,0,0,0,0,0,0,0,0,,,,
chr21,85493,17098601,17098800,0,0,0,0,0,0,0,0,0,,,,
chr21,85494,17098801,17099000,0,0,0,0,0,0,0,0,0,,,,
chr21,85495,17099001,17099200,0,0,0,0,0,0,0,0,0,,,,
chr21,85496,17099201,17099400,0,0,1,0,0,0,0,0,0,,,,
chr21,85497,17099401,17099600,0,0,0,0,0,0,0,0,0,,,,
chr21,85498,17099601,17099800,0,0,0,0,0,0,0,0,0,,,,
chr21,85499,17099801,17100000,0,0,0,0,0,0,0,0,0,,,,
chr21,85500,17100001,17100200,0,0,0,0,0,0,0,0,0,,,,
chr21,85501,17100201,17100400,0,0,0,0,0,0,0,0,0,,,,
chr21,85502,17100401,17100600,0,0,0,0,0,0,0,0,0,,,,
chr21,85503,17100601,17100800,0,0,0,0,0,0,0,0,0,,,,
chr21,85504,17100801,17101000,0,0,0,0,0,0,0,0,0,,,,
chr21,85505,17101001,17101200,0,0,0,0,0,0,0,0,0,,,,
chr21,85506,17101201,17101400,0,0,0,0,1,1,0,0,0,,,,
chr21,85507,17101401,17101600,0,0,0,0,1,1,1,0,0,,,,
chr21,85508,17101601,17101800,0,1,0,0,0,1,1,1,0,,,,
chr21,85509,17101801,17102000,0,1,0,0,0,1,1,1,0,,,,
chr21,85510,17102001,17102200,0,1,0,0,0,0,1,1,0,,,,
chr21,85511,17102201,17102400,0,1,0,0,0,0,0,1,0,,,,
chr21,85512,17102401,17102600,0,1,0,0,0,0,1,1,0,,,,
chr21,85513,17102601,17102800,0,1,0,0,0,0,1,1,0,,,,
chr21,85514,17102801,17103000,0,1,0,0,0,1,1,1,0,,,,
chr21,85515,17103001,17103200,0,1,0,0,0,1,1,1,0,,,,
chr21,85516,17103201,17103400,0,1,0,0,0,1,1,1,0,,,,
chr21,85517,17103401,17103600,0,1,0,0,0,1,1,1,0,,,,
chr21,85518,17103601,17103800,0,1,0,0,0,1,1,1,0,,,,
chr21,85519,17103801,17104000,0,0,0,0,0,1,1,0,0,,,,
chr21,85520,17104001,17104200,0,0,0,0,0,1,1,0,0,,,,
chr21,85521,17104201,17104400,0,0,0,0,0,1,1,0,1,,,,
chr21,85522,17104401,17104600,0,0,0,0,0,1,1,0,0,,,,
chr21,85523,17104601,17104800,0,0,0,0,0,1,0,0,0,,,,
chr21,85524,17104801,17105000,0,0,0,0,0,1,1,0,0,,,,
chr21,85525,17105001,17105200,0,0,0,0,0,1,1,0,0,,,,
chr21,85526,17105201,17105400,0,0,0,0,0,1,1,0,1,,,,
chr21,85527,17105401,17105600,0,0,0,0,0,0,0,0,0,,,,
chr21,85528,17105601,17105800,0,0,0,0,0,1,0,0,0,,,,
chr21,85529,17105801,17106000,0,0,0,0,0,0,0,0,0,,,,
chr21,85530,17106001,17106200,0,0,0,0,0,0,0,0,0,,,,
chr21,85531,17106201,17106400,0,0,0,0,1,0,0,0,1,,,,
chr21,85532,17106401,17106600,0,0,0,0,0,1,0,0,0,,,,
chr21,85533,17106601,17106800,0,0,0,0,0,0,0,0,0,,,,
chr21,85534,17106801,17107000,0,0,0,0,0,0,0,0,0,,,,
chr21,85535,17107001,17107200,0,0,0,0,0,0,0,0,0,,,,
chr21,85536,17107201,17107400,0,0,0,0,0,0,0,0,0,,,,
chr21,85537,17107401,17107600,0,0,0,0,0,0,0,0,0,,,,
chr21,85538,17107601,17107800,0,0,0,0,0,0,0,0,0,,,,
chr21,85539,17107801,17108000,0,0,0,0,0,0,0,0,0,,,,
chr21,85540,17108001,17108200,0,0,0,0,1,0,0,0,0,,,,
chr21,85541,17108201,17108400,0,0,0,0,0,0,0,0,0,,,,
chr21,85542,17108401,17108600,0,0,0,0,1,0,0,0,0,,,,
chr21,85543,17108601,17108800,0,0,0,0,0,0,0,0,0,,,,
chr21,85544,17108801,17109000,0,0,0,0,0,0,0,0,0,,,,
chr21,85545,17109001,17109200,0,0,0,0,0,0,0,0,0,,,,
chr21,85546,17109201,17109400,0,0,0,0,0,0,0,0,0,,,,
chr21,85547,17109401,17109600,0,0,0,0,0,0,0,0,0,,,,
chr21,85548,17109601,17109800,0,0,0,0,0,0,0,0,0,,,,
chr21,85549,17109801,17110000,0,0,0,0,0,0,0,0,0,,,,
chr21,85550,17110001,17110200,0,0,0,0,0,0,0,0,0,,,,
chr21,85551,17110201,17110400,0,0,0,0,0,0,0,0,0,,,,
chr21,85552,17110401,17110600,0,0,0,0,0,0,0,0,0,,,,
chr21,85553,17110601,17110800,0,0,0,0,1,0,0,0,0,,,,
chr21,85554,17110801,17111000,0,0,0,0,0,0,0,0,0,,,,
chr21,85555,17111001,17111200,0,0,0,0,0,0,0,0,0,,,,
chr21,85556,17111201,17111400,0,0,0,0,0,0,0,0,0,,,,
chr21,85557,17111401,17111600,0,0,0,0,0,0,0,0,0,,,,
chr21,85558,17111601,17111800,0,0,0,1,1,0,0,0,0,,,,
chr21,85559,17111801,17112000,0,0,0,0,0,1,0,0,0,,,,
chr21,85560,17112001,17112200,0,0,0,0,0,0,0,0,1,,,,
chr21,85561,17112201,17112400,0,0,0,0,1,0,0,0,0,,,,
chr21,85562,17112401,17112600,0,0,0,0,0,0,0,0,0,,,,
chr21,85563,17112601,17112800,1,0,0,0,1,0,0,0,0,,,,
chr21,85564,17112801,17113000,0,0,0,0,1,0,0,0,0,,,,
chr21,85565,17113001,17113200,0,0,0,0,0,0,0,0,0,,,,
chr21,85566,17113201,17113400,0,0,0,0,0,0,0,0,0,,,,
chr21,85567,17113401,17113600,0,0,0,0,0,0,0,0,0,,,,
chr21,85568,17113601,17113800,0,0,0,0,0,0,0,0,0,,,,
chr21,85569,17113801,17114000,0,0,0,0,1,0,0,0,0,,,,
chr21,85570,17114001,17114200,0,0,1,0,1,0,0,0,0,,,,
chr21,85571,17114201,17114400,0,0,0,0,0,0,0,0,0,,,,
chr21,85572,17114401,17114600,0,0,0,1,0,0,0,0,0,,,,
chr21,85573,17114601,17114800,0,0,0,1,0,0,0,0,1,,,,
chr21,85574,17114801,17115000,0,0,0,0,0,0,0,0,0,,,,
chr21,85575,17115001,17115200,0,0,0,1,0,0,0,0,0,,,,
chr21,85576,17115201,17115400,0,0,0,0,0,0,0,0,0,,,,
chr21,85577,17115401,17115600,1,0,0,0,0,0,0,0,0,,,,
chr21,85578,17115601,17115800,0,0,1,0,0,0,0,0,0,,,,
chr21,85579,17115801,17116000,0,0,0,0,0,0,0,0,0,,,,
chr21,85580,17116001,17116200,0,0,0,0,0,0,0,0,1,,,,
chr21,85581,17116201,17116400,0,0,0,1,0,0,0,0,0,,,,
chr21,85582,17116401,17116600,0,0,0,0,0,0,0,0,0,,,,
chr21,85583,17116601,17116800,0,0,0,0,0,0,0,0,0,,,,
chr21,85584,17116801,17117000,0,0,0,0,0,0,0,0,0,,,,
chr21,85585,17117001,17117200,0,0,0,0,0,0,0,0,0,,,,
chr21,85586,17117201,17117400,0,0,0,0,0,0,0,0,0,,,,
chr21,85587,17117401,17117600,0,0,0,0,0,0,0,0,1,,,,
chr21,85588,17117601,17117800,0,0,0,0,0,0,0,0,0,,,,
chr21,85589,17117801,17118000,0,0,0,0,0,0,0,0,0,,,,
chr21,85590,17118001,17118200,0,0,0,0,0,0,0,0,0,,,,
chr21,85591,17118201,17118400,0,0,0,0,0,0,0,0,0,,,,
chr21,85592,17118401,17118600,0,0,0,0,0,0,0,0,0,,,,
chr21,85593,17118601,17118800,0,0,0,0,0,0,0,0,0,,,,
chr21,85594,17118801,17119000,0,0,0,0,0,0,0,0,0,,,,
chr21,85595,17119001,17119200,0,0,0,0,0,0,0,0,0,,,,
chr21,85596,17119201,17119400,0,0,0,0,0,0,0,0,0,,,,
chr21,85597,17119401,17119600,0,0,0,0,0,0,0,0,0,,,,
chr21,85598,17119601,17119800,0,0,0,0,0,0,0,0,0,,,,
chr21,85599,17119801,17120000,0,0,0,0,0,0,0,0,0,,,,
chr21,85600,17120001,17120200,0,0,0,0,0,0,0,0,0,,,,
chr21,85601,17120201,17120400,0,0,0,0,0,0,0,0,0,,,,
chr21,85602,17120401,17120600,0,0,0,0,0,0,0,0,0,,,,
chr21,85603,17120601,17120800,0,0,0,0,0,0,0,0,0,,,,
chr21,85604,17120801,17121000,0,0,0,0,0,0,0,0,0,,,,
chr21,85605,17121001,17121200,0,0,0,0,0,0,0,0,0,,,,
chr21,85606,17121201,17121400,0,0,0,0,1,0,0,0,0,,,,
chr21,85607,17121401,17121600,0,0,0,0,0,1,0,0,0,,,,
chr21,85608,17121601,17121800,0,0,0,0,0,1,0,0,0,,,,
chr21,85609,17121801,17122000,0,0,0,0,1,1,0,0,0,,,,
chr21,85610,17122001,17122200,0,1,0,0,1,1,0,0,0,,,,
chr21,85611,17122201,17122400,0,1,1,0,0,1,1,0,0,,,,
chr21,85612,17122401,17122600,0,0,0,0,1,0,0,0,0,,,,
chr21,85613,17122601,17122800,0,0,0,0,0,0,0,0,0,,,,
chr21,85614,17122801,17123000,0,0,0,0,0,0,0,0,0,,,,
chr21,85615,17123001,17123200,0,0,0,0,0,0,0,0,0,,,,
chr21,85616,17123201,17123400,0,0,0,0,0,0,0,0,0,,,,
chr21,85617,17123401,17123600,0,0,0,0,0,0,0,1,1,,,,
chr21,85618,17123601,17123800,0,0,0,1,0,0,0,0,0,,,,
chr21,85619,17123801,17124000,0,0,0,0,0,0,0,0,0,,,,
chr21,85620,17124001,17124200,0,0,0,0,0,0,0,0,0,,,,
chr21,85621,17124201,17124400,0,0,0,0,0,0,0,0,0,,,,
chr21,85622,17124401,17124600,0,0,0,0,0,0,0,0,0,,,,
chr21,85623,17124601,17124800,0,0,0,0,0,0,0,0,0,,,,
chr21,85624,17124801,17125000,0,0,0,0,0,0,0,0,0,,,,
chr21,85625,17125001,17125200,0,0,0,0,0,0,0,0,0,,,,
chr21,85626,17125201,17125400,0,0,0,0,0,0,0,0,0,,,,
chr21,85627,17125401,17125600,0,0,0,0,1,0,0,0,0,,,,
chr21,85628,17125601,17125800,0,0,0,0,0,0,0,0,0,,,,
